o51YfpjYdbQMprIJSuXmaQ	3.5
YlgtEY-SRQZZkPT54Tdbzw	4.0
dTu69dJYUrxkJ4tg_48E-A	4.0
i-hWeaDz3Vo8Ud3ay1tS8Q	3.5
QLRn67HoGCqi4Dqo2YaJvA	4.0
unTea-Zjbn372xYvoD8-Vw	3.5
okReFvKqgMr_lVK3WDSmEQ	2.5
MaiEFfOd1btsTt2vBTMfZQ	3.0
nvWb376MYChKSA-To1wyGQ	4.5
l_Zevl6jj_gn_xVkYpB_QQ	4.5
bCgFjWX3hrSWMHQHntW1bw	3.5
k3xTJmkojT4ArjuMV0jITQ	3.0
XRgmzlUmapUGjs6uIWHgnQ	4.0
_4Or_PJSm9hXK12GA-vYfQ	3.5
zpRSyrDdrhciCGtkL2hE-g	3.5
jtNfEDSAWIVpmqEv_JT8PQ	3.5
sxqn8ZC_sRTmnhFmrNgGrg	3.0
GVnaMB4Kgg6i04-HRkEa1w	5.0
0qDpxlHimnrTRWBtXDxa-g	3.5
4X3T5zycuirgMuwDIMNVPA	3.0
ENozGtAboCM-4OMjGqbWzg	4.0
xZyltUBb0qla-MMQLhrVIg	3.0
EOwo0mutzGlbD1hAZcV3eQ	3.5
gS8BiG36EJUK_n8JhqURlg	2.5
ng-VhfcIxtil9H9Cn8rj2A	3.5
EwARMXQDdn_myECC19TTFw	5.0
LLGCa1g8owtW7xa0BbKDug	4.0
rBc22J8NWwN9enF-IQNrTg	4.5
XBVp2d7UVJRxc70QcjvKIA	3.5
sNsAH1WxnIQin-d_lnW8WQ	4.0
lZrkq1NGrSvR-FfNOSelGg	3.0
4L2vnrxQpFpcdm1BSfK4_w	4.5
DJTCiXnkHvcs07hBhumzEg	3.5
Na8TXwmGdqR4CaQINi2ogg	1.0
QbFcIe33XKky9ah024GuHw	3.0
G7mhZDST4Oi22d0dCSlwLg	2.0
cjZfgcQwA6KmQ_ANWKN2aw	4.0
6_I6OKHIGpLuBdvnqtDuog	3.5
sBvXf-WnmOWcPs1mp4mzhg	1.0
bzy0JfNunYNyH8CYDUFpOA	4.0
3RPrEuN8zI83TmSHwonhrg	5.0
r4lrRy_6aysEPR8SXWXPKA	3.0
YROFdvPCaZhSRzYg9u922Q	3.0
KNpcPGqDORDdvtekXd348w	3.5
VTdnlbOkEKWSsu_pzhInTA	5.0
5AvSMHgAH2JqA4Xv5zmJaw	4.0
baedk40VCeup34ltsDsAHA	3.5
6yGSXuQdqsLiOZkOmd1Jsg	3.5
dDW4Ou_cT1aBMA5JcRuCSQ	4.0
XjwgMrBeBeOKQTYiXfRYLQ	2.5
bud7jZeGsrzv_3un3ov-mw	4.0
EVjwTJ3boXTve0hTTFxPJw	2.0
8iVd6gMWKGGU9SL55B4vjg	4.5
TQTvBU0APcN7QMCZX3qA0Q	2.5
ZZ8sAXHb0gX-c81Ea1M3OQ	2.5
XexnQuF7rMuck6Lx8nF_9Q	4.5
FSzfrQCKyzLgMhee4oxQMg	2.5
9e99zIBYo4ul-aTv3xRH3Q	5.0
p747aVZiQL7H3Q0z-sMGcw	3.5
QIy5y_CnXcCGuvwxo79VWw	3.0
drRT8-fpU560XdH71weSPQ	3.5
yGdO0huBvnAhyEX7fZO7og	3.5
3KCwPFuNiqfDCnfl-_nBGQ	5.0
kFtuYklkAIlmYw8RZAieGw	5.0
dlcGwaX1F88eFbAP_YYE5A	3.5
XOvQUSHUjE0KkUuwDUR5OA	2.5
p3Bm-m-crbxrM4rl9ooy3g	5.0
zYzkwEGqHgLNrCE_rKhMDg	5.0
2aFGrMH67AImrssv6s0oUw	5.0
UCwBfHy7YpYJdzoeYDCSqw	3.5
BKK6BdsJLPQufoC1T-iu1g	4.5
He-G7vWjzVUysIKrfNbPUQ	2.5
HQbnkwWkcoQVkGMzFaQzGQ	3.5
1V3fj_J0242-2PZJA6NYSg	2.5
zv5iRJGmxlOzlUgRMSsZAA	1.0
YHO111PiwAcBcgLzP_SzPA	5.0
XQszdAN4UqqN7OiO_qilxg	3.5
lpHTH2LA9HcIMGLiinILNA	4.5
JrzXkznZGtZhJR5toX8oQA	5.0
v8qw502wtQEGpQfMhCVW9w	3.0
lWk3vNrOIFTbUwEZBkY2wg	3.5
dmiSOfKvwfjNHMQddKGG_Q	3.0
J_NA-_WNLAJQg7eZwn1dWw	3.5
U-uSDDlyIoz6MvV72DroKw	5.0
kCmAZL3AHOHCcXZTCjBjcw	4.0
0tn7GWwao_BhZJeTWkwcQA	2.0
K0vJWgedFUw5kGEbUomnWA	5.0
LmNKCVuSK-asJZLfwCuZXw	4.0
FiL3HFI6z2j-ctSK__0VYw	3.0
Bi3QsII8SuURu-MI656bDg	2.5
J4jW6wK3A-wuuqyTLL-J-g	3.0
HTMAsmD9WIJKGZVX-Uw8_A	4.0
mQIYGEhJEoj6MxZYqxoCmw	4.5
GqBP4UM_z2BAJz_ZUzdecA	4.5
tzUwZKhtDX7QixvXex-wZw	4.0
XSKvC2PfnTAXCAxGQDhOJQ	3.0
nHNl8L5oyPNUn84Er_KlAQ	5.0
qhmJE8vAy2PvZ-uZS7kifA	2.5
qsHU5Bgt1-w87H1lZ5T_Jw	3.5
uEqA0SCI-QW6PEc2o2uu4w	5.0
Kg00kM0jvMYKKZYrh7Yvrg	2.5
Gz76BIuluMYH2Z7ZyZljMA	3.0
gh5MqW8s3aEyRVn-Es1geg	4.0
K7QRkS7HZDEDMkndYf0OSQ	4.5
qgeoNhlcNPiJ0Aw4RShdGw	3.5
vlnWS9HrAcdQ_xJkWOb3ow	4.0
0Z4__YJxeGnYcbx05Mfw_w	2.5
f8IzBwBi44eqKYEtaVUWxQ	4.0
A2zqqBLA7_CRFjdU02y0XQ	1.5
Yd-_AyhSnA2dLKXvT3Ly2A	4.0
J6K-D7sD4QvqG1V4RwV0Bw	4.5
n9PgccTPsLxgYL6ZCkxDMQ	4.0
ieE2q3Onr9blYYscePOBZg	3.0
Zt2cMfrgRaSbYdC0OSh4jA	3.0
rxpiO3CB5323XsBVzMB7nw	4.0
DCwQNY0Aj2Zip9vf2M9z3Q	4.0
dyM6G7y6Sis61FW1tAYEPQ	4.5
TwZL8gjnAJ3DXXnyu-McHw	4.0
HZRTSC7R0JWThNTCqVLnsQ	4.5
yRTwPIAjJ5u7Nqg8TeeE7A	4.5
iMkmThdmq4pgUu3MQNeOkA	3.5
zo7qCbP8fw1F5zVUdy4Okw	4.0
T1J9PQXqfeG_skaaDV6O0Q	3.5
ihfRQ2MMIrsj9a5fwXp5hw	4.0
OCkD2DMtbdzUCfzvLLbM_w	3.0
88YIDz72c0MMYy09o6UJIw	3.0
-IIIN92a3NMtbpaRsL0Saw	4.0
Z-WDoWH5k4dfxSJ-cR4ypw	4.5
3iJRYXvdM60nJc64Gy6nlQ	1.0
kNp9k5ImZRzyfNa3OTGIOw	5.0
kStXojyO9iPb4BhJWIs9sA	4.5
QVJcj3yXSuVLMYwIyDEzig	2.5
udl3Dd4UrUEEAxhuDwnmdw	4.0
ZBow_7ssh7tWEAyLIrKGtg	5.0
WY5Nn8--uHauNleE4JAPrw	3.5
NDQ7PSC-gC-7k8fqlEXfuA	4.5
PvtAsnMf-oeNmkvdwRmEpw	4.5
Z0dhlebl8VaK5zsSwedyOA	2.0
GLKPlORydRnyFmeLK-1sHQ	5.0
X1RFJv16Hwfq3u1_Y0X6nQ	3.5
l_uC3p_fiFaGIUnW42TtlQ	5.0
jei_nG0uhrvTSXEFL2K9bw	3.0
1SJk2iDxDNLaCWXC-S-GPA	3.5
O_hGM0Q4AYQS_kAtD5iDjg	4.0
c3i6BzygBiVpSgGgoYetYA	4.0
olmBwhgSRmZ4hKYZaV9OiA	4.0
vdZKNc93fYuCggWQ5afLfA	2.5
A1z8SxAB7wfMauI-MIA-tg	3.5
KWYZJbxBioJwsxJysdUG9g	4.0
3R28YY7Jw_EJs0-X8qDArw	4.0
UN18cOHIqSSMAcpI8tyzPw	4.5
S3L1b39ZMbc6tzrgNlrURA	4.5
l-LdRz-IWlX8N7lSfdSDPQ	2.0
1gJPuCAJC4CfPSUcGZl9QA	3.0
ym7uH6ZpCfKQ1Of7eaYGCA	4.5
j1t0qcKfIJQHJBvU2eWLig	4.5
RXwCrd3dxF2CMe0G6SVanQ	2.5
irooJ__FvpD99YxifuiRBw	4.5
kuH4xaLvVA1WG-SMdtjDAQ	4.0
zJwm3DThV4WUIkyNv68Ahw	2.5
VnS3kmAmRyHeN9_lMPBp0g	3.5
Uwx1btib8lhsfHTUb2Cycw	5.0
AMWMEXmwrODR1X2G3V9Q0A	4.0
hwmj7f6KFvaCjhRe9MZ_Ag	3.5
rdkY12FRlFZr-xlB8fojzw	5.0
TGgdyq2NqgDF-APuMXxU0w	2.5
rwKqWxss1kHEjt6H91TWwg	3.0
fkAULO1mtAADS7CUazOGvw	3.0
e0X_xNjzcNe17NHyowosvg	2.5
Vz9a92nfecl5NmeMdrd7qQ	2.5
4ulfwZTcforq3O4CRH1LJw	4.0
sQe4CqXpC-kxu3ErbYgXkg	4.5
Ms2-0vZ0rkjqhpML0Tow1Q	3.5
j952hSqmghmrDALAKMbdCg	3.0
5oWjtZ6me3XzG-xq8CjGqg	4.5
M5saBfko8tz_fpgaUPrrSg	3.0
jjk_7-_g-FriMISua3KndQ	4.5
944637VhfxWhdJYty63LkA	4.0
PyNA7Ae9X2S4eFCA1vWWEA	2.5
SwA6FgSTwbLCrk0HaL_bYg	3.0
zdVDfA4S1EvkPUlfA7eJfg	4.0
TxlURQ2fP9BeFOZUymioig	5.0
SqW3igh1_Png336VIb5DUA	2.5
UbeQgHI4ztjWXsYYeKvrtA	2.5
Sg3qj0mhSEYX4Co3fVHHwQ	2.5
rtO5yka9ca9tAsoWRmOfhA	4.5
-M1rgYnaoGC82VEta1gdsg	3.5
dkQsF2mHKN_tjuv5rMMwBw	5.0
P1g9h8MAtObNdMx-zyTR0Q	3.5
8x75YoPgdg4T7bhdDzGWvA	3.5
RrSIsGVVLWY328bGjQnZaA	4.5
UmXeaoQgfQVOXesvt-8fuw	4.0
mweMYUxCsIZUtHVJa_4Z5w	4.0
_V4QETDW9wHaKRR0H-Doqg	5.0
Q9OW5SmEvK3CisK5vlMVpg	4.0
-Rsv3qjpn46VK3pBiJxPxg	3.5
hfSlIJ8FSLV85MzwsVE3Hw	3.5
s6xvnlGESfe7TCNlNM7UXQ	2.5
t0MYpa7ZYUv7o5pBOqGfFw	4.5
c5NHHW0sNm7eaQBwvQJkkw	3.5
uA9tzuzID3t5yZ8rhZ1bQw	4.5
8_z9kGwuFVb-wX6wFHI5sA	1.5
IPKzaLtn0VStXWGjYRzlfQ	5.0
sJMJMEjvR1zY9HfTxmkVKg	2.5
ywMHCFk6NE4kFBYLaltNNw	1.5
OLCdrSL-u1VSG9aPGoM3Ew	2.5
NVqJEUQnvdm4eTXhb3TcHQ	5.0
XbqubzcmF98MI_6ADrnLPQ	3.5
IaL3NMcVUjwk29CnR7w4tw	3.5
1ylA7yyrMMUX1zcu5EqO4Q	2.5
zbm3gbWT5_H2ypEl2F0lBQ	4.0
X3pGY4ZUXtWnr9NBW_m3PQ	4.5
nJbeMF8x5usg_RfrXx4P5A	3.0
Nqh7vzrne2mFFvlhjlPMFQ	4.0
653_WP4afW32ihnprQmSjQ	2.5
Y1lzSa9u-XqzC7RrQO2nig	4.5
qpm0gm7SdsY2LnvXzQb_uw	3.5
F6Ujpp1Kh7L_3uUfoUsTlw	4.0
--ujyvoQlwVoBgMYtADiLA	4.0
JYSghx6tAyMM6ArdnSxx0g	4.0
umtNRvqAO3DvP4Qu4NI24A	3.0
aUUDZBYZ7sM94VD4p44Qxw	3.0
LJASU3kA0hQAJsL4IwFlXQ	1.5
eXYrySVhA6lARLsWmuracQ	4.5
LdMNhT6a2COZ4KjDxeedkg	5.0
D7JR5rkwhwNMFsOLiyGD7Q	3.5
ngARCEpI58h0XMhD1nVQjg	4.0
8ocVvQPVBDN6ZVwXPyX4NA	2.0
5JdWiW-UVMaL7lpuj7d8-A	5.0
XuVXu2OgjR79vcJUyP1KaQ	2.5
dulPV3NFShqR-lla6NHkvA	4.0
3ajK8gw_jtnOxT8CuQKTtQ	4.5
fzL7sTgCYhoSIUpcQ7mrBA	3.5
3JyqPFOCUHFczVSfiw518w	2.5
-Q8VyvNmi6mJyZF6z3Gjpg	5.0
G5qOZI12XTSowKZzlq_5lw	3.0
f4Fwv8ClqR35p5chZWKSLQ	2.5
YrsnfIqvc55tba0eoc47eQ	3.0
7A6mfqSfG3AG3WZcr45m-Q	2.0
4HmMIJHY8lCdINvrxyyvrQ	2.5
aVtsHIXy-Q-Swf3LtYGNXQ	4.5
KLOE0WHdbTzF0VNs802fJw	3.0
onXIcU_eoe-9tO0K9Ocwow	3.5
zsqccAqbOaUVZ-5Yc2d5LA	3.5
yauL5BpUTGukejbJskXl_g	4.5
tg0H_UWXuRPFJ-2vzKdfWw	3.5
DnAVDeL9Iz0532YLYu04Tw	3.5
JwdZE5k6oNc4yOYXP7ft9Q	3.0
UmZnFzo-NK2daxkl3_Rieg	4.5
IcHVYlgNGR-Zz8fnceiJ6g	4.0
sEWmZeYpzVSvZ8GPDcpFiw	4.0
k0wkhJXCW-AOotS_hRunUg	3.5
Xz0HTTnKuf1BW26CmKA8CQ	4.0
ezRUyWOqbEYa0CecFqIQiA	3.5
F-2jVzWkWJ9oidUX4xQQBA	4.0
CNklj3fFmwXL13AyvjfV5w	3.0
AD9b2W2gPZlD8AQHkBIl7w	3.5
prWSGYlj67ZudZupC92Dlg	4.5
zteZLrmv5yPhsonXoI5hQg	3.5
iHiVJnVqa7Vvjhwq_1piOg	5.0
c0W0uxWPUFEhMAWdvCwl0Q	3.0
nuzutRAVMOkxgwkI73Pvbg	3.5
FRLsAoFLBd7qH4N5YAoh5w	3.0
z_DGwPyUPgCk5Q7-WunsbA	4.5
DzvNrAo1DJcqA_vZT6cF_g	4.0
shNBn6mTKxZ124yPC_H02Q	3.5
LXgefZCpnd9Y6z8Qu3ommA	3.0
k7WRPbDd7rztjHcGGkEjlw	4.0
pdKzXreGTKxv6jSoh77y8g	4.0
OPdjBa5toeaVsDlegk0-fQ	1.0
DSyBqO8U8INz9cjduM6DzQ	3.5
EP05pjuysVWn49yezbbusw	2.0
ymF7R93w8lengR5yohmX4g	5.0
cChJhpiljARaINk-dyXGiQ	4.0
9IgOTHBumliMtztKk9XbBw	4.0
0w5Oh6WCXhEXrhVlVrH4Rg	4.0
hjhAG9x482VE2Yc5Z4lkKA	3.5
ivl7VOK6pWPx3n2Rj3Qjlw	3.5
tIfcImEAJ0Wmevp1hA4GLQ	5.0
2Bdx3erDPl7FgWZD3kHgPg	4.5
P4uQXhzxjKFBtnqfx_O4tA	4.5
qUZvcHJ6YDNHVmPLe02mYg	4.0
DAjkpKbBKYp6_2yGxJJ5Xg	2.5
aAiR_K1z4sqvGVhqkr9HDg	5.0
WmkWlrMDsXEf--TXX5k7pg	5.0
JIWf7VRyXGq0Xm2X5eEj9Q	4.5
qpTOf3P3lN4HXqbRuTrh7Q	3.5
IbbvDkXJIPBYhe7ZioYPCg	5.0
o9eVtV66qMtY0VmWyY2N9Q	4.0
xV-eHEpcBZzsO4FMvJd2zw	4.5
ZFFT3lHAhes85gHB_0O4og	4.5
2EPJQMDlUF7s-EsGOztxJQ	2.5
rdNhqyCEMNHdxJ4m2XiTgA	4.0
Dq3AZ2f1BffwqRcP44Wh0w	4.0
CPgyfcsyPegLha1ajaSRoA	3.5
Kl-GhpxIa2fjBq2khqNGDQ	4.0
Cn5Im31tYxui11jKaBkC0w	3.5
pL-Tr6y5hvWG_Ngbzg47DA	4.0
Ac3JAxptiN4wfPg-zNNCNw	3.0
lK5apgGrWJkB1awSL5twkw	4.5
OSAM8aT1-BqW_ctoN7XBtQ	4.0
W_2hNB_Zk2Q1MFnnBYfBfg	2.5
QnTguWLRKRK_reQ__8k7yw	5.0
JFDZm8HSezDavZgn2a_-pw	2.0
1o3N4PiPI-fHnJnh-U85iw	3.5
-7teXSpi9nqy58WUd-8yfw	4.5
hHX4TE4YFrn6bsiWhMQq0g	3.5
kcoz23DLEYM0iI6BR7STkA	3.5
OKc5RgPaLwq_hJySh4Tf8w	5.0
6E4i0NHTRAgpwbbRwZhlnw	2.5
gyprJHSESxpvEsxffKjYzA	5.0
fZgi9xWapzJZfVYWEHzzPQ	4.5
6IZuuJdMqjNVTvOVRxoJ-Q	2.5
vV1AB2vk-7JqDGyS1v4vvA	3.5
Z86jtdt1HViqw-32A4qs0Q	2.0
S7ECG2HNltSWFo1FcFTwFQ	3.5
Yajo9-m23_0axIinbB8ygQ	2.5
YKEfXcJFJQ8uIDsBywAO3g	3.0
3YWxVDgKctiVBCSXFEuWcg	3.5
siHpyAfAnoBMPpl9d_ib3A	3.0
KtTZHVDu2dEn-_qne4ZGAw	2.0
lqwx4u_BFK8bgd91O-L1hg	3.5
kQHSniV-vsbujvKz8rTZdg	4.5
A0aAwNqdhki09guwDISeTg	4.0
dfAWV-VltqFxkhlYu3PekA	3.5
p9y8sbVHi-0vrsFoMU0jJg	2.5
Rq3eHIpa84ms-39Ujg_YSg	3.0
PjpkK-BEMOuAxrmqFVxg5A	3.5
g6oE0xlkIRAhoSipr4wQEg	5.0
n47XFIEWgTa0q77N8_hlNA	3.5
zJ-V2GZ9q7UkwYFl3G116w	3.0
fAtiA_Mdq_KGo-9pPjIbBw	5.0
oQWigWM44z2WdEov4ekYGQ	3.5
wZ_p4m78dKfSallYY2CEIg	1.5
LQPnKOLGKefa3OYCWu32Mw	2.5
c98EjK4wKpKrGrdZibPq2g	3.5
PbT9HbPKGq2aCS8ylbUJTg	3.5
KY9ImEz5N93BxovnXM_2JA	4.0
xONNOYgT5BBJj_EVJBMghQ	4.5
g1CcI5uT0_8I01snzMfqSQ	4.0
_lLI8zKjvRsCan533duEGw	3.5
7GSquxGDRpjNblgYqIbrng	3.5
wecdh-CrGtRD_sV7EvKpUQ	5.0
S_PIEh7BwsEi9sn7fuwFow	3.5
BoTb3FqOsJaFe_koVfyGbw	2.5
8qNOI6Q1-rJrvWWD5Btz6w	3.0
qUraZNprg0Vk4PmjaPQREQ	3.0
7Lgle1Ue5f8TT64w3drPag	2.5
ElqnzGaxTVHXWlHGl2dUyA	3.0
xKbcJNaFoLziKm2JyfzfpA	3.0
UcE3gER77cwb0IciAlbDrQ	4.0
8nE8gGjsXoFgj2pwVxwGoA	4.5
a39bLaJ9NfFj1tTVrtp8FQ	5.0
NgRHGolh0rjDh_xd3aEqlA	4.5
8NqaWgufN0r_kbK5bVrWwQ	3.0
tVpv4usIV0yXw0lY7-PC8w	2.5
2rcH1VUK3_aAA-tT82vWmg	4.5
dixDXjgRV7sWCHv-Ik592A	4.0
WoYoY9iKPBrHMnRpJ0IH_A	3.5
dctmduGGEx17PfjYfDCj9w	3.5
